Elapsed time (s),Calculation time (s),Render time (s),Number of frames,Resolution (nx x ny),Avg time per Iteration (s),Avg calc time per Iteration (s),GPU,liveplotting, comments
2605.44,1016.56,1588.88,600,3840x2160,4.3424,1.6943,True,True
1932.09,944.16,987.93,600,3840x2160,3.2201,1.5736,False,False
